Frequency,Summed Intensity
-33.7738,5.126139999999998e-05
-33.7689,0.0001735396
-33.764,0.000493443
-33.7591,0.000621391429
-33.7542,-0.00011740209
-33.7493,0.000713235
-33.7444,6.490740000000001e-05
-33.7395,2.8156530000000003e-05
-33.7346,-5.9972499999999995e-05
-33.7297,0.0001416353
-33.7248,-0.0001263359
-33.7199,0.00014338840000000002
-33.715,-0.0006383579999999999
-33.7102,1.0170700000000014e-05
-33.7053,0.000670531
-33.7004,-0.000754161
-33.6955,0.0005067611
-33.6906,0.0001943551
-33.6857,-7.090813999999999e-05
-33.6808,-4.4366099999999995e-05
-33.6759,-0.00012614849999999998
-33.671,0.0003926388
-33.6661,1.17152e-05
-33.6612,7.7313e-05
-33.6563,-2.186800000000011e-06
-33.6514,3.5950999999999995e-05
-33.6466,0.0001113582
-33.6417,0.0003173013
-33.6368,0.000108887
-33.6319,0.00023272199999999996
-33.627,-0.00098288
-33.6221,2.3249000000000034e-05
-33.6172,0.0009981724
-33.6123,-0.000175734
-33.6074,-0.00012163199999999999
-33.6025,-0.0004263333
-33.5976,-0.0002990092
-33.5927,0.00047526510000000003
-33.5878,0.00031280138
-33.5829,-0.000662679
-33.5781,0.0002525946
-33.5732,-5.825390000000001e-05
-33.5683,4.5053800000000006e-05
-33.5634,0.0004306189999999999
-33.5585,0.00014915080000000002
-33.5536,-0.00023443419999999999
-33.5487,8.59494e-05
-33.5438,-0.000218988
-33.5389,-4.133389999999999e-05
-33.534,0.00017244752
-33.5291,-0.0002372137
-33.5242,-0.0003729207
-33.5193,-0.0004995328
-33.5144,-0.0005473293
-33.5096,-0.00044620300000000005
-33.5047,-0.0009810279999999999
-33.4998,0.0002467544
-33.4949,-0.00018140895
-33.49,-0.00046186670000000003
-33.4851,-0.00046731662
-33.4802,-0.000487891
-33.4753,-0.0005750753
-33.4704,-0.0001278012
-33.4655,-0.0006316971999999999
-33.4606,0.0005366469
-33.4557,0.00024007900000000003
-33.4508,-0.00011058545
-33.4459,0.0002571949
-33.4411,-0.0003040302
-33.4362,0.0002786015
-33.4313,0.0002999319
-33.4264,0.0006532375
-33.4215,-2.5998000000000004e-05
-33.4166,4.44935e-05
-33.4117,0.00032540057999999995
-33.4068,-0.0002674779
-33.4019,0.0006037506600000001
-33.397,-0.0003130955
-33.3921,0.000297455
-33.3872,-0.0003030227
-33.3823,0.00040765399999999997
-33.3774,1.1020799999999995e-05
-33.3726,0.00022098830000000003
-33.3677,0.000930778
